page,ForecastDate,HorizonDay,PredictedClicks,PredictedImpressions,PredictedCTR,PredictedTrafficValue,ForecastMethod,StrategicMLAdjusted,StrategicMLPrimary
https://demo.example.com/page-013,2027-05-23,280,0.013689999999999999,0.9790379999999999,0.013983114036431682,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-23,280,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-23,280,0.013763999999999998,0.9790379999999999,0.01405869843662861,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-23,280,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-23,280,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-23,280,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-23,280,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-23,280,245.24088400000002,3321.1605669999994,0.07384192334353946,139.190772,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-24,281,0.009398,1.2001989999999998,0.00783036813061834,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-24,281,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-24,281,0.026936,2.1565649999999996,0.012490233310843868,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-24,281,0.00851,1.1453719999999998,0.007429900503941079,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-24,281,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-24,281,0.013763999999999998,0.9790379999999999,0.01405869843662861,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-24,281,0.009398,1.2001989999999998,0.00783036813061834,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-24,281,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-24,281,0.013689999999999999,0.9790379999999999,0.013983114036431682,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-24,281,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-24,281,0.00851,1.232681,0.006903651471873096,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-24,281,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-24,281,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-24,281,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-24,281,249.33411999999998,3285.524216,0.07588868734729788,141.51396,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-25,282,0.00851,1.0769199999999999,0.007902165434758386,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-25,282,0.026936,2.029471,0.013272424193299635,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-25,282,0.009398,1.064603,0.008827703848288987,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-25,282,0.00851,1.1055869999999999,0.007697268509850424,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-25,282,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-25,282,0.009398,1.064603,0.008827703848288987,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-25,282,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-25,282,0.013689999999999999,0.843333,0.016233207997315414,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-25,282,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-25,282,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-25,282,0.013763999999999998,0.843333,0.016320955067571172,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-25,282,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-25,282,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-25,282,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-25,282,248.25801199999998,3202.7231289999995,0.07751466548952506,140.90319599999998,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-26,283,0.009398,1.064603,0.008827703848288987,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-26,283,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-26,283,0.026936,2.029471,0.013272424193299635,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-26,283,0.00851,1.0769199999999999,0.007902165434758386,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-26,283,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-26,283,0.013763999999999998,0.843333,0.016320955067571172,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-26,283,0.009398,1.064603,0.008827703848288987,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-26,283,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-26,283,0.013689999999999999,0.843333,0.016233207997315414,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-26,283,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-26,283,0.00851,1.1055869999999999,0.007697268509850424,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-26,283,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-26,283,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-26,283,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-26,283,245.868552,3203.3618689999994,0.07675328672022724,139.54701599999999,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-27,284,0.009398,1.064603,0.008827703848288987,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-27,284,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-27,284,0.026936,2.029471,0.013272424193299635,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-27,284,0.00851,1.0769199999999999,0.007902165434758386,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-27,284,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-27,284,0.013763999999999998,0.843333,0.016320955067571172,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-27,284,0.009398,1.064603,0.008827703848288987,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-27,284,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-27,284,0.013689999999999999,0.843333,0.016233207997315414,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-27,284,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-27,284,0.00851,1.1055869999999999,0.007697268509850424,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-27,284,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-27,284,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-27,284,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-27,284,245.372234,3158.6156249999995,0.07768347375284071,139.26528,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-28,285,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-28,285,0.026936,2.029471,0.013272424193299635,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-28,285,0.009398,1.064603,0.008827703848288987,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-28,285,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-28,285,0.00851,1.0769199999999999,0.007902165434758386,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-28,285,0.013763999999999998,0.843333,0.016320955067571172,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-28,285,0.009398,1.064603,0.008827703848288987,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-28,285,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-28,285,0.013689999999999999,0.843333,0.016233207997315414,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-28,285,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-28,285,0.00851,1.1055869999999999,0.007697268509850424,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-28,285,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-28,285,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-28,285,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-28,285,245.77294400000002,3128.9884439999996,0.0785470922627671,139.492752,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-29,286,0.009398,1.064603,0.008827703848288987,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-29,286,0.00851,1.0769199999999999,0.007902165434758386,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-29,286,0.00851,1.1055869999999999,0.007697268509850424,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-29,286,0.013763999999999998,0.843333,0.016320955067571172,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-29,286,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-29,286,0.013689999999999999,0.843333,0.016233207997315414,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-29,286,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-29,286,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-29,286,0.009398,1.064603,0.008827703848288987,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-29,286,0.026936,2.029471,0.013272424193299635,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-29,286,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-29,286,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-29,286,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-29,286,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-29,286,246.40268400000002,3255.7271039999996,0.07568284322640823,139.85017200000001,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-30,287,0.00851,1.1453719999999998,0.007429900503941079,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-30,287,0.026936,2.1565649999999996,0.012490233310843868,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-30,287,0.009398,1.2001989999999998,0.00783036813061834,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-30,287,0.00851,1.232681,0.006903651471873096,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-30,287,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-30,287,0.009398,1.2001989999999998,0.00783036813061834,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-30,287,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-30,287,0.013689999999999999,0.9790379999999999,0.013983114036431682,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-30,287,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-30,287,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-30,287,0.013763999999999998,0.9790379999999999,0.01405869843662861,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-30,287,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-30,287,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-30,287,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-30,287,245.83673199999998,3297.655697999999,0.07454893855325707,139.528956,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-05-31,288,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-05-31,288,0.026936,2.1565649999999996,0.012490233310843868,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-05-31,288,0.009398,1.2001989999999998,0.00783036813061834,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-05-31,288,0.00851,1.1453719999999998,0.007429900503941079,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-05-31,288,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-05-31,288,0.013763999999999998,0.9790379999999999,0.01405869843662861,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-05-31,288,0.009398,1.2001989999999998,0.00783036813061834,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-05-31,288,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-05-31,288,0.013689999999999999,0.9790379999999999,0.013983114036431682,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-05-31,288,0.008806000000000001,1.24151,0.007092975489524854,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-05-31,288,0.00851,1.232681,0.006903651471873096,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-05-31,288,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-05-31,288,0.009028000000000001,0.6196649999999999,0.014569162369990242,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-05-31,288,0.00851,1.24151,0.006854556145339144,0.004788,RecursiveDailyML,False,True
https://demo.example.com/,2027-05-31,288,249.18685999999997,3263.8466229999995,0.07634760109252843,141.43037999999999,RecursiveDailyML,False,True
https://demo.example.com/page-004,2027-06-01,289,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-005,2027-06-01,289,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-006,2027-06-01,289,0.026936,2.029471,0.013272424193299635,0.015288,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-06-01,289,0.009398,1.064603,0.008827703848288987,0.005292,RecursiveDailyML,False,True
https://demo.example.com/page-013,2027-06-01,289,0.013689999999999999,0.843333,0.016233207997315414,0.007728,RecursiveDailyML,False,True
https://demo.example.com/page-009,2027-06-01,289,0.00851,1.1055869999999999,0.007697268509850424,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-010,2027-06-01,289,0.013763999999999998,0.843333,0.016320955067571172,0.0078119999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-011,2027-06-01,289,0.009398,1.064603,0.008827703848288987,0.005376,RecursiveDailyML,False,True
https://demo.example.com/page-012,2027-06-01,289,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-003,2027-06-01,289,0.00851,1.1058049999999997,0.007695751059183131,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-008,2027-06-01,289,0.00851,1.0769199999999999,0.007902165434758386,0.004788,RecursiveDailyML,False,True
https://demo.example.com/page-002,2027-06-01,289,0.009028000000000001,0.607239,0.014867292779284601,0.005124,RecursiveDailyML,False,True
https://demo.example.com/page-014,2027-06-01,289,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/page-015,2027-06-01,289,0.008806000000000001,1.1058049999999997,0.00796342935689385,0.0049559999999999995,RecursiveDailyML,False,True
https://demo.example.com/,2027-06-01,289,248.626902,3205.2388489999994,0.07756891567614968,141.11252399999998,RecursiveDailyML,False,True
https://demo.example.com/page-007,2027-06-02,290,0.009398,1.044765,0.008995324307380129,0.005292,RecursiveDailyML,False,True
