date,page,page_key,clicks,impressions,query,position,ctr,sessions,users,engaged_sessions,conversions,revenue,purchases,add_to_carts,checkouts,engagement_rate,average_session_duration,page_type,keyword_intent,CTR,TrafficValue,RankStrength,VisibilityScore,Top3Flag,Top10Flag,Page2Flag,OrganicConversionRate,RevenuePerOrganicSession,RevenuePerOrganicClick,CartRate,CheckoutRate,day_of_week,day_of_month,month_num,quarter,is_weekend,is_holiday,holiday_name,is_pre_holiday,clicks_lag_1,clicks_lag_7_avg,impressions_lag_1,impressions_lag_7_avg,position_lag_1,position_lag_7_avg,CTR_lag_1,CTR_lag_7_avg,TrafficValue_lag_1,TrafficValue_lag_7_avg,clicks_change,impressions_change,position_change,ctr_change,target_clicks_next,target_impressions_next
2026-07-04,https://demo.example.com/,/,279.65999999999997,3059.84,demo search query 017,2.6372620790629577,0.0867496339677891,1308.96,858.2199999999999,711.8499999999999,1143.74,16235.336854279998,7.42,106.47,693.87,0.4776234567901234,99.83474306712964,Demo Category 01,Transactional,0.09139693578749214,125.61,0.3791811242192921,237.0,1.05,0.74,0.0,1.0632716049382716,12.845755907145064,48.765225479493665,0.070216049382716,0.5300925925925926,5,4,7,3.2099999999999995,1,0,nan,0,215.0,328.4485714285714,3108.49,2983.91,2.282989490073959,2.576929199959449,0.0973141300116777,0.1065815499640608,103.75,164.2242857142857,-9.36,127.14,0.3542725889889988,-0.0105644960438885,210.16,2521.95
2026-07-05,https://demo.example.com/,/,335.12,3323.0400000000004,demo search query 018,2.592517694641052,0.0957195820694304,1399.86,890.5899999999999,806.15,1251.6399999999999,33321.00520826,16.96,141.57,842.34,0.5057720057720058,99.45717306637806,Demo Category 01,Transactional,0.10084741682314988,150.52,0.3857254290171606,284.0,1.05,0.74,0.0,1.088023088023088,24.652344450555553,83.5212591756338,0.0873015873015873,0.6017316017316018,6,5,7,3.2099999999999995,1,0,nan,0,203.82,324.0571428571429,3305.72,2959.4842857142858,2.6372620790629577,2.587341763787383,0.0867496339677891,0.1059837409550564,98.35499999999999,162.02857142857144,33.839999999999996,183.3,-0.0447443844219059,0.0089699481016412,387.02,2339.2
2026-07-06,https://demo.example.com/,/,617.14,3082.2400000000002,demo search query 019,2.542151162790698,0.1900436046511628,1303.91,841.62,758.9999999999999,1107.22,30158.404662540004,13.780000000000001,141.57,836.28,0.5112316034082107,139.79916509914796,Demo Category 01,Transactional,0.20022451204318936,277.19,0.3933676386506575,523.0,1.05,0.74,0.0,1.0333075135553835,23.954410351766075,41.04912972183557,0.0937257939581719,0.6413632842757552,0,6,7,3.2099999999999995,0,0,nan,0,244.24,353.5857142857143,3590.0699999999997,2908.8671428571433,2.592517694641052,2.547959150276863,0.0957195820694304,0.1179980912688254,117.86,176.79285714285714,172.07999999999998,-167.70000000000002,-0.0503665318503538,0.0943240225817323,343.36,2189.6
2026-07-07,https://demo.example.com/,/,547.52,2885.1200000000003,demo search query 020,2.494177018633541,0.1801242236024844,1146.35,751.15,672.75,985.2099999999999,44628.77996814001,20.14,111.14999999999999,695.89,0.5154185022026432,131.9645944907489,Demo Category 01,Transactional,0.18977373558118896,245.92000000000002,0.4009338521400777,464.0,1.05,0.74,0.0,1.0458149779735684,40.3201849932423,68.46905167525863,0.0837004405286343,0.6070484581497797,1,7,7,3.2099999999999995,0,0,nan,0,449.78,369.48571428571427,3329.92,2852.805714285714,2.542151162790698,2.507342765142285,0.1900436046511628,0.1263862901766251,217.045,184.74285714285713,-42.48,-137.28,-0.0479741441571572,-0.0099193810486783,267.88,2253.35
2026-07-08,https://demo.example.com/,/,427.15999999999997,2969.1200000000003,demo search query 021,3.003394945303659,0.1365522444360618,1111.0,719.61,618.6999999999999,900.55,18920.53296814,8.48,115.83,651.45,0.4890909090909091,117.49919101454547,Demo Category 01,Transactional,0.1438675432451366,191.86,0.3329565435820145,362.0,0.0,0.74,0.0,0.9863636363636364,17.637784970300004,37.20677894287293,0.09,0.5863636363636363,2,8,7,3.2099999999999995,0,0,nan,0,399.04,366.6085714285714,3116.96,2798.9514285714295,2.494177018633541,2.5765336619641586,0.1801242236024844,0.1278531267438678,192.56,183.3042857142857,-73.44,58.5,0.5092179266701184,-0.0435719791664226,253.82,2142.0
2026-07-09,https://demo.example.com/,/,404.73999999999995,2822.4,demo search query 022,2.986507936507937,0.1361111111111111,1025.15,688.9,623.3,815.06,17569.52739646,7.42,98.28,578.73,0.5339901477832513,135.14615714778324,Demo Category 01,Transactional,0.14340277777777777,181.79000000000002,0.3348392240233856,342.99999999999994,1.05,0.74,0.0,0.967487684729064,17.74996088312315,36.46391019673469,0.0827586206896551,0.5645320197044335,3,9,7,3.2099999999999995,0,0,nan,0,311.32,372.9685714285714,3207.71,2761.4300000000003,3.003394945303659,2.648428618144829,0.1365522444360618,0.1318020756928168,150.23,186.4842857142857,-13.68,-102.18,-0.0168870087957224,-0.0004411333249507,186.48,1973.7
2026-07-10,https://demo.example.com/,/,297.35999999999996,2600.6400000000003,demo search query 023,2.810938845822567,0.1085271317829457,1037.27,667.3199999999999,571.55,834.9799999999999,20506.476562239997,8.48,88.91999999999999,571.66,0.483933787731256,117.91904233203503,Demo Category 01,Transactional,0.1143410852713178,133.56,0.3557530258924467,252.0,1.05,0.74,0.0,0.979552093476144,20.475002591314503,57.927899893333326,0.0740019474196689,0.5511197663096398,4,10,7,3.2099999999999995,0,0,nan,0,294.98,373.27142857142866,3049.2,2725.0857142857144,2.986507936507937,2.723849954680344,0.1361111111111111,0.1334039330887122,142.345,186.6357142857143,-65.52,-154.44,-0.1755690906853697,-0.0275839793281653,196.84,2051.0499999999997
2026-07-11,https://demo.example.com/,/,313.88,2702.5600000000004,demo search query 024,2.6493990882718608,0.1102362204724409,1011.01,664.0,583.05,821.6999999999999,43661.23907434,16.96,115.83,707.0,0.5064935064935064,121.84118448951048,Demo Category 01,Transactional,0.11614173228346455,140.98000000000002,0.3774440794619114,266.0,1.05,0.74,0.0,0.989010989010989,44.72654403219781,116.84542125157894,0.0989010989010989,0.6993006993006993,5,11,7,3.2099999999999995,1,0,nan,0,216.72,377.66285714285715,2809.62,2678.147142857143,2.810938845822567,2.725583813138759,0.1085271317829457,0.1367591597322339,104.58,188.83142857142857,10.08,70.98,-0.161539757550706,0.0017090886894952,191.66,2084.2
2026-07-12,https://demo.example.com/,/,305.62,2746.2400000000002,demo search query 025,2.947797716150081,0.1056280587275693,962.53,636.61,526.6999999999999,810.0799999999999,21048.840081419996,9.540000000000001,108.80999999999999,591.86,0.4805876180482686,97.67816633892969,Demo Category 01,Transactional,0.11128670473083196,137.27,0.3392363032650802,259.0,1.05,0.74,0.0,1.024134312696747,22.648457590230844,57.85297319675674,0.0975865687303252,0.614900314795383,6,12,7,3.2099999999999995,1,0,nan,1,228.76,373.87714285714287,2919.73,2602.368571428571,2.6493990882718608,2.776338101925764,0.1102362204724409,0.1381746563976823,110.39,186.93857142857144,-5.04,30.42,0.2983986278782207,-0.0046081617448716,174.64,1955.0
2026-07-13,https://demo.example.com/,/,278.47999999999996,2576.0000000000005,demo search query 026,2.345217391304348,0.1026086956521739,1093.83,719.61,585.3499999999999,890.5899999999999,13573.162403539998,5.300000000000001,78.39,515.1,0.4699907663896583,90.03347931763616,Demo Category 01,Transactional,0.10810559006211176,125.08000000000001,0.4263997033741193,236.0,1.05,0.74,0.0,0.9907663896583564,12.851563068910432,40.94174238355932,0.061865189289012,0.4709141274238227,0,13,7,3.2099999999999995,0,0,nan,1,222.74,330.4171428571429,2966.92,2535.86,2.947797716150081,2.7482047059991417,0.1056280587275693,0.1256839551121124,107.485,165.20857142857145,-16.56,-118.56,-0.6025803248457335,-0.0030193630753954,190.18,1887.85
2026-07-14,https://demo.example.com/,/,303.26,2487.5200000000004,demo search query 027,2.5884736605132823,0.1157136425033768,1051.41,699.6899999999999,615.25,854.9,17673.402787019993,9.540000000000001,114.66,718.11,0.5139289145052833,130.0417585504323,Demo Category 01,Transactional,0.1219125876374863,136.21,0.3863280570534005,257.0,1.05,0.74,0.0,0.989433237271854,17.40895925714697,48.95356572280154,0.0941402497598463,0.6829971181556196,1,14,7,3.2099999999999995,0,0,nan,1,202.96,299.07142857142867,2783.0,2483.6242857142856,2.345217391304348,2.761675654839105,0.1026086956521739,0.1164824435265256,97.94,149.5357142857143,15.12,-61.620000000000005,0.2432562692089344,0.0131049468512029,193.14,2029.8
2026-07-15,https://demo.example.com/,/,307.97999999999996,2674.5600000000004,demo search query 028,2.463986599664992,0.1092964824120603,1050.4,684.75,539.3499999999999,859.05,21439.08965074,7.42,70.19999999999999,479.75,0.4509615384615384,94.3614540903846,Demo Category 01,Transactional,0.11515165111270635,138.33,0.4058463630183548,261.0,1.05,0.74,0.0,0.9951923076923076,21.13860697310577,58.47404151770115,0.0576923076923076,0.4567307692307692,2,15,7,3.2099999999999995,0,1,Democracy and National Unity Day,0,221.02,283.7771428571429,2687.41,2444.9257142857145,2.5884736605132823,2.684617319747867,0.1157136425033768,0.1125887632373826,106.655,141.88857142857145,2.88,130.26,-0.1244870608482906,-0.0064171600913165,171.68,1858.1
2026-07-16,https://demo.example.com/,/,273.76,2448.32,demo search query 029,2.0608417200365965,0.1061299176578225,1090.8,700.52,603.75,885.61,7480.5628295,3.18,84.24,595.9,0.4861111111111111,105.73748974814816,Demo Category 01,Transactional,0.11181544896092013,122.96000000000001,0.4852386237513874,232.0,1.05,0.74,0.0,0.9879629629629628,7.102543176157408,22.953217331896553,0.0666666666666666,0.5462962962962963,3,16,7,3.2099999999999995,0,0,nan,0,224.46,266.96857142857147,2889.48,2395.78,2.463986599664992,2.5523792888233894,0.1092964824120603,0.1083057356011985,108.315,133.48428571428573,-20.88,-157.56,-0.4031448796283952,-0.0031665647542377,153.18,1742.5
2026-07-17,https://demo.example.com/,/,244.26,2296.0,demo search query 030,2.4302439024390243,0.1009756097560975,1001.92,676.4499999999999,552.0,816.7199999999999,11787.551022419999,6.36,72.53999999999999,532.27,0.4838709677419355,108.56272634778225,Demo Category 01,Transactional,0.10638501742160278,109.71000000000001,0.4114813327980731,207.0,1.05,0.74,0.0,0.9919354838709676,12.184712220756047,40.53689862782608,0.0625,0.53125,4,17,7,3.2099999999999995,0,0,nan,0,199.52,260.1542857142857,2645.06,2355.757142857143,2.0608417200365965,2.497994296911455,0.1061299176578225,0.1072269467402202,96.28,130.07714285714286,-18.0,-106.08,0.3694021824024278,-0.0051543079017249,145.04,1811.35
2026-07-18,https://demo.example.com/,/,231.28,2386.7200000000003,demo search query 031,2.609572970436415,0.0919755983106522,901.9300000000001,597.6,499.09999999999997,738.6999999999999,7303.2560047199995,4.24,69.03,453.49,0.4860022396416573,95.30965772452409,Demo Category 01,Transactional,0.09690286250586579,103.88000000000001,0.383204459629563,196.0,1.05,0.74,0.0,0.9966405375139976,8.386262043493842,26.525142874285713,0.0660694288913773,0.5027995520716685,5,18,7,3.2099999999999995,1,0,nan,0,178.02,249.55428571428575,2480.5,2314.2628571428572,2.4302439024390243,2.492304851506391,0.1009756097560975,0.1046182864313932,85.905,124.77714285714288,-7.92,63.18,0.1793290679973904,-0.0090000114454452,149.48,1925.25
2026-07-19,https://demo.example.com/,/,238.35999999999999,2536.8,demo search query 032,3.0573951434878586,0.0891832229580573,913.04,591.79,504.84999999999997,763.5999999999999,18948.1214295,7.42,78.39,528.23,0.4856194690265487,100.79107147455753,Demo Category 01,Transactional,0.09396089561652474,107.06,0.3270758122743682,202.0,0.0,0.74,0.0,1.0176991150442478,21.493200586559734,66.77471891584159,0.0741150442477876,0.5785398230088495,6,19,7,3.2099999999999995,1,0,nan,0,168.56,240.92285714285714,2578.5099999999998,2286.747142857143,2.609572970436415,2.5079616268403595,0.0919755983106522,0.1022690241786058,81.33999999999999,120.46142857142857,4.32,104.52000000000001,0.4478221730514438,-0.0027923753525948,176.12,1797.75
2026-07-20,https://demo.example.com/,/,280.84,2368.8,demo search query 033,2.6718676122931444,0.1125295508274231,1054.44,688.0699999999999,623.3,849.92,26986.69434454,11.66,91.25999999999999,627.21,0.5191570881226054,119.05233768295018,Demo Category 01,Transactional,0.11855791962174939,126.14,0.3742700407007609,238.0,1.05,0.74,0.0,0.9808429118773946,26.506510290354406,80.71792924588237,0.0747126436781609,0.5948275862068966,0,20,7,3.2099999999999995,0,0,nan,0,173.72,241.22571428571428,2740.65,2259.5257142857145,3.0573951434878586,2.5546259441244734,0.0891832229580573,0.1036862892036414,83.83,120.61285714285714,25.919999999999998,-117.0,-0.3855275311947141,0.0233463278693657,162.8,1817.3
2026-07-21,https://demo.example.com/,/,259.59999999999997,2394.5600000000004,demo search query 034,2.5631431244153413,0.1028999064546305,949.4,624.99,508.29999999999995,788.5,17092.0404118,8.48,44.459999999999994,428.24,0.4702127659574468,103.02045173297871,Demo Category 01,Transactional,0.10841240144327138,116.60000000000001,0.3901459854014599,220.0,1.05,0.74,0.0,1.0106382978723405,18.645301927765956,55.30552367454546,0.0404255319148936,0.451063829787234,1,21,7,3.2099999999999995,0,0,nan,0,204.68,235.62285714285716,2559.15,2247.312857142857,2.6718676122931444,2.5510072961104817,0.1125295508274231,0.1018557554823919,98.77,117.81142857142858,-12.959999999999999,17.94,-0.108724487877803,-0.0096296443727926,144.3,1675.35
2026-07-22,https://demo.example.com/,/,230.1,2207.5200000000004,demo search query 035,3.495687468290208,0.0989345509893455,918.09,605.9,502.54999999999995,767.75,17554.411538639997,8.48,66.69,518.13,0.4807480748074808,141.74053459405943,Demo Category 01,Transactional,0.10423461622091756,103.35000000000001,0.286066763425254,195.0,0.0,0.74,0.0,1.0176017601760177,19.80276142693069,64.08390131446153,0.0627062706270627,0.5643564356435643,2,22,7,3.2099999999999995,0,0,nan,0,189.2,225.62857142857146,2586.98,2185.9542857142856,2.5631431244153413,2.6983931344855128,0.1028999064546305,0.1003754795648612,91.3,112.81428571428573,-18.0,-130.26,0.9325443438748668,-0.0039653554652849,149.48,1695.75
2026-07-23,https://demo.example.com/,/,238.35999999999999,2234.4,demo search query 036,3.0576441102756893,0.1012531328320802,875.67,582.66,507.15,698.03,12624.347987019999,7.42,63.17999999999999,494.9,0.5086505190311419,126.60203998731258,Demo Category 01,Transactional,0.10667740780522735,107.06,0.3270491803278688,202.0,0.0,0.74,0.0,0.9700115340253748,14.931148773575549,44.4892276770297,0.0622837370242214,0.5651672433679354,3,23,7,3.2099999999999995,0,0,nan,0,167.7,221.0857142857143,2384.91,2157.85,3.495687468290208,2.84079347594824,0.0989345509893455,0.0996787960183266,80.925,110.54285714285714,5.04,18.72,-0.4380433580145189,0.0023185818427347,136.9,1761.2
2026-07-24,https://demo.example.com/,/,218.29999999999998,2320.6400000000003,demo search query 037,4.128378378378378,0.0892857142857142,902.94,593.4499999999999,543.9499999999999,732.89,23911.0479823,12.72,58.5,491.87,0.529082774049217,137.76078581208054,Demo Category 01,Transactional,0.09406887755102039,98.05000000000001,0.2422258592471358,185.0,0.0,0.74,0.0,0.987695749440716,27.426125259340044,92.00769722918919,0.0559284116331096,0.5447427293064877,4,24,7,3.2099999999999995,0,0,nan,0,173.72,217.75428571428574,2413.95,2161.087142857143,3.0576441102756893,3.083384115368148,0.1012531328320802,0.098008810951129,83.83,108.87714285714287,-12.24,60.06,1.0707342681026888,-0.0119674185463659,153.92,1763.75
