page,ForecastDate,HorizonDay,PredictedClicks,PredictedImpressions,PredictedCTR,PredictedTrafficValue,ForecastMethod,StrategicAdjusted,StrategicClickMethod,StrategicImpressionMethod
https://demo.example.com/page-003,2027-05-21,278,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-21,278,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-21,278,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-21,278,304.83822799999996,3378.8600819999997,0.09021925164168428,154.07589,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-22,279,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-22,279,0.033488,2.178423,0.01537258833569054,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-22,279,0.011683999999999998,1.142739,0.010224556963576109,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-22,279,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-22,279,0.010579999999999999,1.1559599999999999,0.009152565832727777,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-22,279,0.017112,0.9052290000000001,0.018903503975237202,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-22,279,0.011683999999999998,1.142739,0.010224556963576109,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-22,279,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-22,279,0.017019999999999997,0.9052290000000001,0.01880187223343485,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-22,279,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-22,279,0.010579999999999999,1.186731,0.008915247010485105,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-22,279,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-22,279,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-22,279,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-22,279,306.09697199999994,3512.086812,0.08715529780019571,154.71210299999998,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-23,280,0.033488,2.3148449999999996,0.01446662735517929,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-23,280,0.011683999999999998,1.288287,0.009069407670806271,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-23,280,0.010579999999999999,1.229436,0.008605571985853676,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-23,280,0.010579999999999999,1.323153,0.007996051854925319,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-23,280,0.010948,1.33263,0.008215333588467917,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-23,280,0.011683999999999998,1.288287,0.009069407670806271,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-23,280,0.010948,1.33263,0.008215333588467917,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-23,280,0.017019999999999997,1.050894,0.01619573429860671,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-23,280,0.010948,1.33263,0.008215333588467917,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-23,280,0.017112,1.050894,0.01628327880832891,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-23,280,0.011224,0.665145,0.016874516082959354,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-23,280,0.010579999999999999,1.33263,0.00793918792162866,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-23,280,0.011224,0.665145,0.016874516082959354,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-23,280,0.010579999999999999,1.33263,0.00793918792162866,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-23,280,304.894072,3564.915471,0.08552631176819284,154.104069,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-24,281,0.011683999999999998,1.288287,0.009069407670806271,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-24,281,0.011224,0.665145,0.016874516082959354,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-24,281,0.033488,2.3148449999999996,0.01446662735517929,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-24,281,0.010579999999999999,1.229436,0.008605571985853676,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-24,281,0.010948,1.33263,0.008215333588467917,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-24,281,0.017112,1.050894,0.01628327880832891,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-24,281,0.011683999999999998,1.288287,0.009069407670806271,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-24,281,0.010948,1.33263,0.008215333588467917,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-24,281,0.017019999999999997,1.050894,0.01619573429860671,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-24,281,0.010579999999999999,1.33263,0.00793918792162866,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-24,281,0.010579999999999999,1.323153,0.007996051854925319,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-24,281,0.010579999999999999,1.33263,0.00793918792162866,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-24,281,0.011224,0.665145,0.016874516082959354,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-24,281,0.010948,1.33263,0.008215333588467917,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-24,281,309.98296,3526.663608,0.08789694579795601,156.67616999999998,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-25,282,0.010579999999999999,1.1559599999999999,0.009152565832727777,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-25,282,0.033488,2.178423,0.01537258833569054,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-25,282,0.011683999999999998,1.142739,0.010224556963576109,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-25,282,0.010579999999999999,1.186731,0.008915247010485105,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-25,282,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-25,282,0.011683999999999998,1.142739,0.010224556963576109,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-25,282,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-25,282,0.017019999999999997,0.9052290000000001,0.01880187223343485,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-25,282,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-25,282,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-25,282,0.017112,0.9052290000000001,0.018903503975237202,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-25,282,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-25,282,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-25,282,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-25,282,308.64509599999997,3437.7853769999997,0.08978021084880541,155.99996699999997,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-26,283,0.011683999999999998,1.142739,0.010224556963576109,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-26,283,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-26,283,0.033488,2.178423,0.01537258833569054,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-26,283,0.010579999999999999,1.1559599999999999,0.009152565832727777,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-26,283,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-26,283,0.017112,0.9052290000000001,0.018903503975237202,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-26,283,0.011683999999999998,1.142739,0.010224556963576109,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-26,283,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-26,283,0.017019999999999997,0.9052290000000001,0.01880187223343485,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-26,283,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-26,283,0.010579999999999999,1.186731,0.008915247010485105,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-26,283,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-26,283,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-26,283,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-26,283,305.67441599999995,3438.4709969999994,0.08889835518947087,154.498482,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-27,284,0.011683999999999998,1.142739,0.010224556963576109,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-27,284,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-27,284,0.033488,2.178423,0.01537258833569054,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-27,284,0.010579999999999999,1.1559599999999999,0.009152565832727777,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-27,284,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-27,284,0.017112,0.9052290000000001,0.018903503975237202,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-27,284,0.011683999999999998,1.142739,0.010224556963576109,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-27,284,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-27,284,0.017019999999999997,0.9052290000000001,0.01880187223343485,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-27,284,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-27,284,0.010579999999999999,1.186731,0.008915247010485105,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-27,284,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-27,284,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-27,284,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-27,284,305.05737199999993,3390.4406249999997,0.08997573051437818,154.18656,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-28,285,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-28,285,0.033488,2.178423,0.01537258833569054,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-28,285,0.011683999999999998,1.142739,0.010224556963576109,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-28,285,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-28,285,0.010579999999999999,1.1559599999999999,0.009152565832727777,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-28,285,0.017112,0.9052290000000001,0.018903503975237202,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-28,285,0.011683999999999998,1.142739,0.010224556963576109,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-28,285,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-28,285,0.017019999999999997,0.9052290000000001,0.01880187223343485,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-28,285,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-28,285,0.010579999999999999,1.186731,0.008915247010485105,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-28,285,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-28,285,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-28,285,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-28,285,305.555552,3358.638972,0.09097600383587759,154.438404,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-29,286,0.011683999999999998,1.142739,0.010224556963576109,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-29,286,0.010579999999999999,1.1559599999999999,0.009152565832727777,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-009,2027-05-29,286,0.010579999999999999,1.186731,0.008915247010485105,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-010,2027-05-29,286,0.017112,0.9052290000000001,0.018903503975237202,0.008648999999999999,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-012,2027-05-29,286,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-013,2027-05-29,286,0.017019999999999997,0.9052290000000001,0.01880187223343485,0.008556,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-014,2027-05-29,286,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-015,2027-05-29,286,0.010948,1.1869649999999998,0.00922352386127645,0.005487,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-011,2027-05-29,286,0.011683999999999998,1.142739,0.010224556963576109,0.005952,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-29,286,0.033488,2.178423,0.01537258833569054,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-004,2027-05-29,286,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-003,2027-05-29,286,0.010579999999999999,1.1869649999999998,0.00891348944577136,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-002,2027-05-29,286,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-005,2027-05-29,286,0.011224,0.651807,0.01721982120474312,0.005673,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/,2027-05-29,286,306.33847199999997,3494.679552,0.08765852990002557,154.834119,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-008,2027-05-30,287,0.010579999999999999,1.229436,0.008605571985853676,0.005301,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-006,2027-05-30,287,0.033488,2.3148449999999996,0.01446662735517929,0.016926,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
https://demo.example.com/page-007,2027-05-30,287,0.011683999999999998,1.288287,0.009069407670806271,0.005859,RecursiveDailyML,False,RecursiveDailyML,RecursiveDailyML
