page,ForecastDate,HorizonDay,PredictedClicks,PredictedImpressions,PredictedCTR,PredictedTrafficValue,ForecastMethod,StrategicAdjusted
https://demo.example.com/page-011,2027-05-20,277,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-20,277,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-20,277,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-20,277,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-20,277,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-20,277,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-20,277,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-20,277,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-20,277,338.25036,2734.516212,0.12369660070605572,177.41562999999996,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-21,278,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-21,278,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-21,278,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-21,278,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-21,278,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-21,278,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-21,278,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-21,278,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-21,278,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-21,278,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-21,278,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-21,278,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-21,278,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-21,278,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-21,278,337.97281799999996,2714.639724,0.12450006349350834,177.27011,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-22,279,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-22,279,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-22,279,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-22,279,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-22,279,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-22,279,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-22,279,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-22,279,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-22,279,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-22,279,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-22,279,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-22,279,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-22,279,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-22,279,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/,2027-05-22,279,339.368382,2821.676584,0.12027189222335058,178.00209699999996,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-23,280,0.037128,1.8597899999999998,0.019963544271127388,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-23,280,0.012954,1.035034,0.01251553089077267,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-23,280,0.01173,0.9877519999999999,0.011875450517943777,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-23,280,0.01173,1.063046,0.011034329652714935,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-23,280,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-23,280,0.012954,1.035034,0.01251553089077267,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-23,280,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-23,280,0.018869999999999998,0.844308,0.022349663866740574,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-23,280,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-23,280,0.018972,0.844308,0.02247047286061485,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-23,280,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-23,280,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-23,280,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-23,280,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-23,280,338.034732,2864.120122,0.11802393670693957,177.302531,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-24,281,0.012954,1.035034,0.01251553089077267,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-24,281,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-24,281,0.037128,1.8597899999999998,0.019963544271127388,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-24,281,0.01173,0.9877519999999999,0.011875450517943777,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-24,281,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-24,281,0.018972,0.844308,0.02247047286061485,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-24,281,0.012954,1.035034,0.01251553089077267,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-24,281,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-24,281,0.018869999999999998,0.844308,0.022349663866740574,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-24,281,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-24,281,0.01173,1.063046,0.011034329652714935,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-24,281,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-24,281,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-24,281,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-24,281,343.67676,2833.387856,0.12129534587798417,180.26182999999997,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-25,282,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-25,282,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-25,282,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-25,282,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-25,282,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-25,282,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-25,282,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-25,282,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-25,282,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-25,282,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-25,282,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-25,282,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-25,282,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-25,282,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-25,282,342.193476,2761.981414,0.12389419938363133,179.48383299999995,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-26,283,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-26,283,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-26,283,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-26,283,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-26,283,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-26,283,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-26,283,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-26,283,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-26,283,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-26,283,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-26,283,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-26,283,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-26,283,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-26,283,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-26,283,338.899896,2762.5322539999997,0.12267726304707972,177.75631799999996,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-27,284,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-27,284,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-27,284,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-27,284,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-27,284,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-27,284,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-27,284,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-27,284,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-27,284,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-27,284,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-27,284,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-27,284,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-27,284,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-27,284,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-27,284,338.215782,2723.94375,0.12416401109604411,177.39744,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-28,285,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-28,285,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-28,285,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-28,285,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-28,285,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-28,285,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-28,285,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-28,285,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-28,285,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-28,285,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-28,285,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-28,285,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-28,285,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-28,285,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/,2027-05-28,285,338.76811200000003,2698.393704,0.12554436052004664,177.68719599999997,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-29,286,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-29,286,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-29,286,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-29,286,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-29,286,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-29,286,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-29,286,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-29,286,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-29,286,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-29,286,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-29,286,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-29,286,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-29,286,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-29,286,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/,2027-05-29,286,339.63613200000003,2807.691264,0.12096633855537758,178.14248099999998,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-30,287,0.01173,0.9877519999999999,0.011875450517943777,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-30,287,0.037128,1.8597899999999998,0.019963544271127388,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-30,287,0.012954,1.035034,0.01251553089077267,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-30,287,0.01173,1.063046,0.011034329652714935,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-30,287,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-30,287,0.012954,1.035034,0.01251553089077267,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-30,287,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-30,287,0.018869999999999998,0.844308,0.022349663866740574,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-30,287,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-30,287,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-30,287,0.018972,0.844308,0.02247047286061485,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-30,287,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-30,287,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-30,287,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-30,287,338.85603599999996,2843.849868,0.1191539820061978,177.73331299999995,RecursiveDailyML,False
https://demo.example.com/page-005,2027-05-31,288,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-05-31,288,0.037128,1.8597899999999998,0.019963544271127388,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-007,2027-05-31,288,0.012954,1.035034,0.01251553089077267,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-008,2027-05-31,288,0.01173,0.9877519999999999,0.011875450517943777,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-05-31,288,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-05-31,288,0.018972,0.844308,0.02247047286061485,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-05-31,288,0.012954,1.035034,0.01251553089077267,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-05-31,288,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-05-31,288,0.018869999999999998,0.844308,0.022349663866740574,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-05-31,288,0.012138000000000001,1.07066,0.0113369323594792,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-05-31,288,0.01173,1.063046,0.011034329652714935,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-004,2027-05-31,288,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-05-31,288,0.012444,0.5343899999999999,0.02328636389153989,0.006527,RecursiveDailyML,False
https://demo.example.com/page-003,2027-05-31,288,0.01173,1.07066,0.01095585900285805,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-05-31,288,343.47378,2814.693418,0.12202884257428565,180.15536499999996,RecursiveDailyML,False
https://demo.example.com/page-004,2027-06-01,289,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-06-01,289,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-06-01,289,0.037128,1.750186,0.021213745281930034,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-007,2027-06-01,289,0.012954,0.918098,0.014109604856997837,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-013,2027-06-01,289,0.018869999999999998,0.727278,0.025946061891051288,0.009843999999999999,RecursiveDailyML,False
https://demo.example.com/page-009,2027-06-01,289,0.01173,0.9534419999999999,0.012302793457808658,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-06-01,289,0.018972,0.727278,0.026086310874246163,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-06-01,289,0.012954,0.918098,0.014109604856997837,0.006847999999999999,RecursiveDailyML,False
https://demo.example.com/page-012,2027-06-01,289,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-003,2027-06-01,289,0.01173,0.9536299999999999,0.012300368067279766,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-008,2027-06-01,289,0.01173,0.92872,0.012630286846412268,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-002,2027-06-01,289,0.012444,0.523674,0.023762875376665635,0.006527,RecursiveDailyML,False
https://demo.example.com/page-014,2027-06-01,289,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-015,2027-06-01,289,0.012138000000000001,0.9536299999999999,0.012728206956576452,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/,2027-06-01,289,342.701946,2764.150934,0.12398090921325935,179.75047699999996,RecursiveDailyML,False
https://demo.example.com/page-007,2027-06-02,290,0.012954,0.90099,0.014377518063463525,0.006740999999999999,RecursiveDailyML,False
https://demo.example.com/page-005,2027-06-02,290,0.012444,0.50666,0.024560849484861643,0.006527,RecursiveDailyML,False
https://demo.example.com/page-006,2027-06-02,290,0.037128,1.733172,0.02142199389327776,0.019473999999999998,RecursiveDailyML,False
https://demo.example.com/page-008,2027-06-02,290,0.01173,0.9117059999999999,0.01286598969404611,0.006098999999999999,RecursiveDailyML,False
https://demo.example.com/page-014,2027-06-02,290,0.012138000000000001,0.9366159999999999,0.012959419868975123,0.006312999999999999,RecursiveDailyML,False
https://demo.example.com/page-010,2027-06-02,290,0.018972,0.710264,0.026711194710699118,0.009950999999999998,RecursiveDailyML,False
https://demo.example.com/page-011,2027-06-02,290,0.012954,0.90099,0.014377518063463525,0.006847999999999999,RecursiveDailyML,False
