page,date,page_key,clicks,impressions,query,position,ctr,sessions,users,engaged_sessions,conversions,revenue,purchases,add_to_carts,checkouts,engagement_rate,average_session_duration,page_type,keyword_intent,CTR,TrafficValue,RankStrength,VisibilityScore,Top3Flag,Top10Flag,Page2Flag,OrganicConversionRate,RevenuePerOrganicSession,RevenuePerOrganicClick,CartRate,CheckoutRate,day_of_week,day_of_month,month_num,quarter,is_weekend,clicks_lag_1,clicks_lag_7_avg,impressions_lag_1,impressions_lag_7_avg,position_lag_1,position_lag_7_avg,CTR_lag_1,CTR_lag_7_avg,TrafficValue_lag_1,TrafficValue_lag_7_avg,clicks_change,impressions_change,position_change,ctr_change,target_clicks_next,target_impressions_next
https://demo.example.com/,2026-06-28,/,375.59999999999997,2819.7,demo search query 011,2.5196297478455154,0.0999042451324609,1381.8,1097.25,773.0,1511.73,21034.32096175,13.919999999999998,117.6,1036.68,0.5258503401360545,109.92516677687074,Demo Category 01,Transactional,0.13320566017661453,179.975,0.396883709146187,313.0,1.0,1.14,0.0,1.0387755102040817,15.150771401020409,94.08322474904153,0.0952380952380952,0.6653061224489796,6,28,6,1.5,1,227.64,291.2228571428572,3235.1000000000004,2614.235714285714,2.8269296157769466,2.701928744649593,0.0921455287317239,0.1014720787954688,102.98,162.83428571428573,49.559999999999995,190.07999999999998,-0.3072998679314311,0.0077587164007369,278.8,3343.6800000000003
https://demo.example.com/,2026-06-29,/,393.59999999999997,2786.3999999999996,demo search query 012,2.817829457364341,0.1059431524547803,1543.48,1202.7,843.0,1678.05,24648.487051,16.24,129.35999999999999,1017.6,0.5133982947624848,109.38725844823388,Demo Category 01,Transactional,0.14125753660637383,188.6,0.3548830811554332,328.0,1.0,1.14,0.0,1.0322777101096223,15.894274088915957,105.20695692499999,0.0937880633373934,0.584652862362972,0,29,6,1.5,0,262.92,285.7757142857143,3446.3,2567.485714285714,2.5196297478455154,2.7340568006714787,0.0999042451324609,0.1014633831700364,118.94,159.78857142857143,17.7,-36.63,0.2981997095188258,0.0060389073223194,305.15,3193.5600000000004
https://demo.example.com/,2026-06-30,/,430.8,2661.2999999999997,demo search query 013,2.7784917145755834,0.1214068312478863,1562.28,1209.35,833.0,1703.79,20386.892957500004,15.079999999999998,111.72,1034.56,0.5012033694344163,119.05847854452468,Demo Category 01,Transactional,0.16187577499718184,206.42499999999998,0.3599074975657254,359.0,1.0,1.14,0.0,1.0354993983152827,12.988039684115522,79.5032037339833,0.0800240673886883,0.5872442839951865,1,30,6,1.5,0,275.52,286.5728571428572,3405.6000000000004,2544.9,2.817829457364341,2.7453653529605133,0.1059431524547803,0.102762490965687,124.64,160.23428571428573,36.58,-137.60999999999999,-0.0393377427887577,0.015463678793106,323.84999999999997,3258.36
https://demo.example.com/,2026-07-01,/,457.2,2715.2999999999997,demo search query 014,2.519058667550547,0.1262843884653629,1524.6799999999998,1220.75,867.0,1726.56,43659.09390394999,25.52,126.83999999999999,1122.54,0.5345252774352651,134.98963095499386,Demo Category 01,Transactional,0.16837918462048393,219.075,0.3969736842105263,381.0,1.0,1.14,0.0,1.0752157829839704,28.500170097595557,160.4271167074278,0.0930949445129469,0.6528976572133169,2,1,7,2.25,0,301.56,293.3485714285714,3252.7000000000003,2534.2142857142862,2.7784917145755834,2.700445967763571,0.1214068312478863,0.1056202331412081,136.42,164.02285714285716,25.959999999999997,59.4,-0.2594330470250363,0.0048775572174765,255.85,2997.0
https://demo.example.com/,2026-07-02,/,361.2,2497.4999999999995,demo search query 015,2.483243243243243,0.1084684684684684,1349.84,1075.3999999999999,704.0,1438.47,21062.728005949997,13.919999999999998,110.03999999999999,959.3000000000001,0.49025069637883,116.2786593064067,Demo Category 01,Transactional,0.14462462462462464,173.075,0.4026991728341315,301.0,1.0,1.14,0.0,1.0118384401114209,15.530440115807798,97.96617677186046,0.091225626740947,0.6302228412256268,3,2,7,2.25,0,320.03999999999996,292.4185714285714,3318.7000000000003,2508.4714285714285,2.519058667550547,2.668328103091304,0.1262843884653629,0.1063852298084478,144.78,163.50285714285715,-94.39999999999999,-239.57999999999998,-0.0358154243073038,-0.0178159199968944,212.5,2774.52
https://demo.example.com/,2026-07-03,/,300.0,2312.1,demo search query 016,2.282989490073959,0.0973141300116777,1452.3,1130.5,788.0,1602.81,15799.545013600002,11.6,97.44,1021.84,0.510032362459547,132.43610107702267,Demo Category 01,Transactional,0.1297521733489036,143.75,0.4380221653878942,250.0,1.0,1.14,0.0,1.04789644012945,10.827786417087378,88.47745207616,0.0750809061488673,0.623948220064725,4,3,7,2.25,0,252.84,292.6842857142857,3052.5000000000005,2487.828571428571,2.483243243243243,2.6040245623471625,0.1084684684684684,0.1073523920731943,114.38,163.65142857142857,-60.18,-203.94,-0.2002537531692843,-0.0111543384567907,201.45,2950.5600000000004
https://demo.example.com/,2026-07-04,/,284.4,2458.7999999999997,demo search query 017,2.6372620790629577,0.0867496339677891,1218.24,982.3,619.0,1364.22,11694.9460391,8.12,76.44,728.22,0.4776234567901234,99.83474306712964,Demo Category 01,Transactional,0.11566617862371889,136.27499999999998,0.3791811242192921,237.0,1.0,1.14,0.0,1.0632716049382716,9.55469447638889,69.08406942928269,0.070216049382716,0.5300925925925926,5,4,7,2.25,1,210.0,288.16714285714284,2825.9,2462.45,2.282989490073959,2.576929199959449,0.0973141300116777,0.1065815499640608,95.0,161.12571428571428,-15.34,161.37,0.3542725889889988,-0.0105644960438885,241.4,3204.36
https://demo.example.com/,2026-07-05,/,340.8,2670.2999999999997,demo search query 018,2.592517694641052,0.0957195820694304,1302.84,1019.3499999999999,701.0,1492.92,24002.41900595,18.56,101.64,884.0400000000001,0.5057720057720058,99.45717306637806,Demo Category 01,Transactional,0.1276261094259072,163.29999999999998,0.3857254290171606,284.0,1.0,1.14,0.0,1.088023088023088,18.33645455,118.32178383214789,0.0873015873015873,0.6017316017316018,6,5,7,2.25,1,199.07999999999998,284.3142857142857,3005.2000000000003,2442.292857142857,2.6372620790629577,2.587341763787383,0.0867496339677891,0.1059837409550564,90.06,158.9714285714286,55.459999999999994,232.65,-0.0447443844219059,0.0089699481016412,444.55,2972.1600000000003
https://demo.example.com/,2026-07-06,/,627.6,2476.7999999999997,demo search query 019,2.542151162790698,0.1900436046511628,1213.54,963.3,660.0,1320.66,21724.274545050004,15.079999999999998,101.64,877.6800000000001,0.5112316034082107,139.79916509914796,Demo Category 01,Transactional,0.2533914728682171,300.72499999999997,0.3933676386506575,523.0,1.0,1.14,0.0,1.0333075135553835,17.817330013710304,58.15293377260039,0.0937257939581719,0.6413632842757552,0,6,7,2.25,0,238.56,310.22142857142853,3263.7000000000003,2400.5214285714287,2.592517694641052,2.547959150276863,0.0957195820694304,0.1179980912688254,107.92,173.45714285714286,282.02,-212.85,-0.0503665318503538,0.0943240225817323,394.4,2782.0800000000004
https://demo.example.com/,2026-07-07,/,556.8,2318.3999999999996,demo search query 020,2.494177018633541,0.1801242236024844,1066.8999999999999,859.75,585.0,1175.1299999999999,32147.849977050002,22.04,79.8,730.34,0.5154185022026432,131.9645944907489,Demo Category 01,Transactional,0.24016563146997932,266.79999999999995,0.4009338521400777,464.0,1.0,1.14,0.0,1.0458149779735684,29.990220242907494,96.99782320661639,0.0837004405286343,0.6070484581497797,1,7,7,2.25,0,439.32,324.1714285714285,3027.2000000000003,2354.2571428571428,2.542151162790698,2.507342765142285,0.1900436046511628,0.1263862901766251,198.74,181.25714285714287,-69.61999999999999,-174.24,-0.0479741441571572,-0.0099193810486783,307.7,2863.0800000000004
https://demo.example.com/,2026-07-08,/,434.4,2385.8999999999996,demo search query 021,3.003394945303659,0.1365522444360618,1034.0,823.65,538.0,1074.15,13629.197477050002,9.28,83.16,683.7,0.4890909090909091,117.49919101454547,Demo Category 01,Transactional,0.1820696592480825,208.14999999999998,0.3329565435820145,362.0,0.0,1.14,0.0,0.9863636363636364,13.119013614272728,52.70960350240332,0.09,0.5863636363636363,2,8,7,2.25,0,389.76,321.6471428571428,2833.6000000000004,2309.814285714286,2.494177018633541,2.5765336619641586,0.1801242236024844,0.1278531267438678,176.32,179.84571428571428,-120.36,74.25,0.5092179266701184,-0.0435719791664226,291.55,2721.6000000000004
https://demo.example.com/,2026-07-09,/,411.59999999999997,2268.0,demo search query 022,2.986507936507937,0.1361111111111111,954.0999999999999,788.5,542.0,972.18,12656.015497449998,8.12,70.56,607.38,0.5339901477832513,135.14615714778324,Demo Category 01,Transactional,0.18148148148148147,197.225,0.3348392240233856,342.99999999999994,1.0,1.14,0.0,0.967487684729064,13.20245024364532,51.65720611204081,0.0827586206896551,0.5645320197044335,3,9,7,2.25,0,304.08,327.22714285714284,2916.1000000000004,2278.85,3.003394945303659,2.648428618144829,0.1365522444360618,0.1318020756928168,137.56,182.96571428571428,-22.419999999999998,-129.69,-0.0168870087957224,-0.0004411333249507,214.2,2507.76
https://demo.example.com/,2026-07-10,/,302.4,2089.7999999999997,demo search query 023,2.810938845822567,0.1085271317829457,965.38,763.8,497.0,995.9399999999999,14771.614472799998,9.28,63.839999999999996,599.96,0.483933787731256,117.91904233203503,Demo Category 01,Transactional,0.144702842377261,144.89999999999998,0.3557530258924467,252.0,1.0,1.14,0.0,0.979552093476144,15.229340770399217,82.06452484888888,0.0740019474196689,0.5511197663096398,4,10,7,2.25,0,288.12,327.4928571428572,2772.0,2248.8571428571427,2.986507936507937,2.723849954680344,0.1361111111111111,0.1334039330887122,130.34,183.11428571428573,-107.38,-196.02,-0.1755690906853697,-0.0275839793281653,226.1,2606.04
https://demo.example.com/,2026-07-11,/,319.2,2171.7,demo search query 024,2.6493990882718608,0.1102362204724409,940.9399999999999,760.0,507.0,980.1,31450.892553550002,18.56,83.16,742.0,0.5064935064935064,121.84118448951048,Demo Category 01,Transactional,0.14698162729658792,152.95,0.3774440794619114,266.0,1.0,1.14,0.0,0.989010989010989,33.26767737932068,165.53101343973685,0.0989010989010989,0.6993006993006993,5,11,7,2.25,1,211.67999999999998,331.3457142857143,2554.2000000000003,2210.1214285714286,2.810938845822567,2.725583813138759,0.1085271317829457,0.1367591597322339,95.76,185.26857142857142,16.52,90.09,-0.161539757550706,0.0017090886894952,220.15,2648.1600000000003
https://demo.example.com/,2026-07-12,/,310.8,2206.7999999999997,demo search query 025,2.947797716150081,0.1056280587275693,895.8199999999999,728.65,458.0,966.24,15162.300058649998,10.44,78.11999999999999,621.1600000000001,0.4805876180482686,97.67816633892969,Demo Category 01,Transactional,0.14083741163675914,148.92499999999998,0.3392363032650802,259.0,1.0,1.14,0.0,1.024134312696747,16.845960191080792,81.95837869540539,0.0975865687303252,0.614900314795383,6,12,7,2.25,1,223.44,328.0242857142857,2654.3,2147.585714285714,2.6493990882718608,2.776338101925764,0.1102362204724409,0.1381746563976823,101.08,183.4114285714286,-8.26,38.61,0.2983986278782207,-0.0046081617448716,200.6,2484.0
https://demo.example.com/,2026-07-13,/,283.2,2070.0,demo search query 026,2.345217391304348,0.1026086956521739,1018.02,823.65,509.0,1062.27,9777.27800255,5.8,56.28,540.6,0.4699907663896583,90.03347931763616,Demo Category 01,Transactional,0.13681159420289854,135.7,0.4263997033741193,236.0,1.0,1.14,0.0,0.9907663896583564,9.559013852908585,58.00080171004237,0.061865189289012,0.4709141274238227,0,13,7,2.25,0,217.56,289.89428571428573,2697.2000000000003,2092.7,2.947797716150081,2.7482047059991417,0.1056280587275693,0.1256839551121124,98.42,162.0914285714286,-27.139999999999997,-150.48,-0.6025803248457335,-0.0030193630753954,218.45,2398.6800000000003
https://demo.example.com/,2026-07-14,/,308.4,1998.8999999999999,demo search query 027,2.5884736605132823,0.1157136425033768,978.54,800.8499999999999,535.0,1019.7,12730.840990649996,10.44,82.32,753.6600000000001,0.5139289145052833,130.0417585504323,Demo Category 01,Transactional,0.15428485667116915,147.77499999999998,0.3863280570534005,257.0,1.0,1.14,0.0,0.989433237271854,12.948812670605184,69.35088477396884,0.0941402497598463,0.6829971181556196,1,14,7,2.25,0,198.23999999999998,262.3928571428572,2530.0,2049.592857142857,2.345217391304348,2.761675654839105,0.1026086956521739,0.1164824435265256,89.68,146.71428571428572,24.779999999999998,-78.21,0.2432562692089344,0.0131049468512029,221.85,2579.04
https://demo.example.com/,2026-07-15,/,313.2,2149.2,demo search query 028,2.463986599664992,0.1092964824120603,977.5999999999999,783.75,469.0,1024.65,15443.41203655,8.12,50.4,503.5,0.4509615384615384,94.3614540903846,Demo Category 01,Transactional,0.14572864321608042,150.075,0.4058463630183548,261.0,1.0,1.14,0.0,0.9951923076923076,15.722930806442308,82.83822548340997,0.0576923076923076,0.4567307692307692,2,15,7,2.25,0,215.88,248.9742857142857,2443.1000000000004,2017.6571428571428,2.5884736605132823,2.684617319747867,0.1157136425033768,0.1125887632373826,97.66,139.21142857142857,4.72,165.33,-0.1244870608482906,-0.0064171600913165,197.2,2360.88
https://demo.example.com/,2026-07-16,/,278.4,1967.3999999999999,demo search query 029,2.0608417200365965,0.1061299176578225,1015.1999999999999,801.8,525.0,1056.33,5388.54102125,3.4799999999999995,60.48,625.4,0.4861111111111111,105.73748974814816,Demo Category 01,Transactional,0.14150655687709668,133.39999999999998,0.4852386237513874,232.0,1.0,1.14,0.0,0.9879629629629628,5.282883354166667,32.51705788685345,0.0666666666666666,0.5462962962962963,3,16,7,2.25,0,219.23999999999998,234.22714285714287,2626.8,1977.1,2.463986599664992,2.5523792888233894,0.1092964824120603,0.1083057356011985,99.18,130.9657142857143,-34.22,-199.98,-0.4031448796283952,-0.0031665647542377,175.95,2214.0
https://demo.example.com/,2026-07-17,/,248.39999999999998,1844.9999999999998,demo search query 030,2.4302439024390243,0.1009756097560975,932.4799999999999,774.25,480.0,974.16,8491.03251615,6.959999999999999,52.08,558.62,0.4838709677419355,108.56272634778225,Demo Category 01,Transactional,0.13463414634146342,119.02499999999999,0.4114813327980731,207.0,1.0,1.14,0.0,0.9919354838709676,9.063009089818546,57.42727305608695,0.0625,0.53125,4,17,7,2.25,0,194.88,228.24857142857144,2404.6000000000004,1944.0714285714287,2.0608417200365965,2.497994296911455,0.1061299176578225,0.1072269467402202,88.16,127.62285714285716,-29.5,-134.64,0.3694021824024278,-0.0051543079017249,166.6,2301.48
https://demo.example.com/,2026-07-18,/,235.2,1917.8999999999999,demo search query 031,2.609572970436415,0.0919755983106522,839.42,684.0,434.0,881.1,5260.8200034,4.64,49.559999999999995,475.94,0.4860022396416573,95.30965772452409,Demo Category 01,Transactional,0.12263413108086971,112.69999999999999,0.383204459629563,196.0,1.0,1.14,0.0,0.9966405375139976,6.237715569540873,37.577285738571426,0.0660694288913773,0.5027995520716685,5,18,7,2.25,1,173.88,218.94857142857143,2255.0,1909.8285714285712,2.4302439024390243,2.492304851506391,0.1009756097560975,0.1046182864313932,78.66,122.42285714285715,-12.979999999999999,80.19,0.1793290679973904,-0.0090000114454452,171.7,2446.2000000000003
https://demo.example.com/,2026-07-19,/,242.39999999999998,2038.4999999999998,demo search query 032,3.0573951434878586,0.0891832229580573,849.76,677.35,439.0,910.8,13649.07052125,8.12,56.28,554.38,0.4856194690265487,100.79107147455753,Demo Category 01,Transactional,0.11891096394407653,116.14999999999999,0.3270758122743682,202.0,0.0,1.14,0.0,1.0176991150442478,15.986678122234514,94.5975184641089,0.0741150442477876,0.5785398230088495,6,19,7,2.25,1,164.64,211.37571428571425,2344.1000000000004,1887.1214285714286,2.609572970436415,2.5079616268403595,0.0919755983106522,0.1022690241786058,74.48,118.18857142857142,7.08,132.66,0.4478221730514438,-0.0027923753525948,202.29999999999998,2284.2000000000003
https://demo.example.com/,2026-07-20,/,285.59999999999997,1903.4999999999998,demo search query 033,2.6718676122931444,0.1125295508274231,981.3599999999999,787.55,542.0,1013.76,19439.56796005,12.76,65.52,658.26,0.5191570881226054,119.05233768295018,Demo Category 01,Transactional,0.15003940110323088,136.85,0.3742700407007609,238.0,1.0,1.14,0.0,0.9808429118773946,19.715586166379307,114.35039976500002,0.0747126436781609,0.5948275862068966,0,20,7,2.25,0,169.68,211.64142857142855,2491.5,1864.6571428571428,3.0573951434878586,2.5546259441244734,0.0891832229580573,0.1036862892036414,76.76,118.33714285714285,42.48,-148.5,-0.3855275311947141,0.0233463278693657,187.0,2309.04
https://demo.example.com/,2026-07-21,/,264.0,1924.1999999999998,demo search query 034,2.5631431244153413,0.1028999064546305,883.5999999999999,715.35,442.0,940.5,12312.0630085,9.28,31.919999999999998,449.44,0.4702127659574468,103.02045173297871,Demo Category 01,Transactional,0.13719987527284067,126.49999999999999,0.3901459854014599,220.0,1.0,1.14,0.0,1.0106382978723405,13.868406392553188,78.34949187227274,0.0404255319148936,0.451063829787234,1,21,7,2.25,0,199.92,206.72571428571428,2326.5,1854.5785714285712,2.6718676122931444,2.5510072961104817,0.1125295508274231,0.1018557554823919,90.44,115.58857142857143,-21.24,22.77,-0.108724487877803,-0.0096296443727926,165.75,2128.6800000000003
https://demo.example.com/,2026-07-22,/,234.0,1773.8999999999999,demo search query 035,3.495687468290208,0.0989345509893455,854.4599999999999,693.5,437.0,915.75,12645.126955799999,9.28,47.879999999999995,543.78,0.4807480748074808,141.74053459405943,Demo Category 01,Transactional,0.1319127346524607,112.12499999999999,0.286066763425254,195.0,0.0,1.14,0.0,1.0176017601760177,14.729326681188116,90.78552686215384,0.0627062706270627,0.5643564356435643,2,22,7,2.25,0,184.79999999999998,197.95714285714288,2351.8,1803.942857142857,2.5631431244153413,2.6983931344855128,0.1028999064546305,0.1003754795648612,83.6,110.68571428571431,-29.5,-165.33,0.9325443438748668,-0.0039653554652849,171.7,2154.6000000000004
https://demo.example.com/,2026-07-23,/,242.39999999999998,1795.4999999999998,demo search query 036,3.0576441102756893,0.1012531328320802,814.9799999999999,666.9,441.0,832.59,9093.80999065,8.12,45.36,519.4,0.5086505190311419,126.60203998731258,Demo Category 01,Transactional,0.13500417710944027,116.14999999999999,0.3270491803278688,202.0,0.0,1.14,0.0,0.9700115340253748,11.105813137370243,63.02640587579208,0.0622837370242214,0.5651672433679354,3,23,7,2.25,0,163.79999999999998,193.97142857142853,2168.1000000000004,1780.75,3.495687468290208,2.84079347594824,0.0989345509893455,0.0996787960183266,74.1,108.45714285714286,8.26,23.759999999999998,-0.4380433580145189,0.0023185818427347,157.25,2237.76
https://demo.example.com/,2026-07-24,/,222.0,1864.7999999999997,demo search query 037,4.128378378378378,0.0892857142857142,840.3599999999999,679.25,473.0,874.17,17224.05998725,13.919999999999998,42.0,516.22,0.529082774049217,137.76078581208054,Demo Category 01,Transactional,0.11904761904761907,106.37499999999999,0.2422258592471358,185.0,0.0,1.14,0.0,0.987695749440716,20.399597300335568,130.34423774135135,0.0559284116331096,0.5447427293064877,4,24,7,2.25,0,169.68,191.04857142857142,2194.5,1783.4214285714286,3.0576441102756893,3.083384115368148,0.1012531328320802,0.098008810951129,76.76,106.82285714285716,-20.06,76.23,1.0707342681026888,-0.0119674185463659,176.79999999999998,2241.0
https://demo.example.com/,2026-07-25,/,249.6,1867.4999999999998,demo search query 038,2.60144578313253,0.1002409638554216,760.4599999999999,627.0,351.0,793.98,5779.23498725,4.64,27.72,424.0,0.4338689740420272,95.98549334239804,Demo Category 01,Transactional,0.1336546184738956,119.6,0.3844016302334198,208.0,1.0,1.14,0.0,0.9913473423980222,7.563893679233621,38.89869702956731,0.0407911001236094,0.4944375772558714,5,25,7,2.25,1,155.4,192.64285714285714,2279.2000000000003,1776.6214285714286,4.128378378378378,3.08222308861045,0.0892857142857142,0.0991895774575246,70.3,107.7142857142857,27.139999999999997,2.9699999999999998,-1.526932595245848,0.0109552495697073,195.5,2410.56
https://demo.example.com/,2026-07-26,/,276.0,2008.7999999999997,demo search query 039,2.8579749103942653,0.1030465949820788,767.04,627.0,380.0,872.1899999999999,7456.914041649999,6.959999999999999,36.12,434.6,0.4656862745098039,111.7447220747549,Demo Category 01,Transactional,0.13739545997610517,132.25,0.3498981031509641,230.0,1.0,1.14,0.0,1.079656862745098,9.67592652463235,45.38991155786956,0.0526960784313725,0.5024509803921569,6,26,7,2.25,1,174.72,196.36285714285717,2282.5,1772.614285714286,2.60144578313253,3.0537344838827942,0.1002409638554216,0.101170059175242,79.04,109.7942857142857,25.959999999999997,155.43,0.2565291272617354,0.0028056311266571,170.0,2462.4
