page,query,Clicks,Impressions,AveragePosition,CurrentPosition,CTR,keyword_intent,page_type,Revenue,Purchases,AddToCarts,Sessions,RevenuePerSession,CommerceScore,RankingOpportunityScore,DemandScore,CommercialIntentScore,LandingPageCommerceScore,KeywordOpportunityScore,KeywordPriority,RecommendedKeywordAction
https://demo.example.com/,demo search query 032,0.0,68.25,5.751075268817204,5.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,92.35334072140992,35.0,100.0,83.08833518035249,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 033,0.0,30.029999999999998,2.821969696969697,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,84.30450791834984,35.0,100.0,83.07612697958746,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 034,0.0,67.33999999999999,7.7046511627906975,5.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,92.26396882708326,35.0,100.0,83.06599220677082,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 035,3.4,1270.36,5.146460519188325,6.0,0.002676406687868006,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,99.57637722089156,35.0,100.0,82.8940943052229,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 036,1.7,60.96999999999999,4.9712962962962965,5.0,0.027882565195998035,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,91.475708719122,35.0,100.0,82.8689271797805,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 037,0.0,28.209999999999997,6.364583333333333,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,83.47334930111178,35.0,100.0,82.86833732527795,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 038,2.55,28.209999999999997,2.993055555555556,4.0,0.09039347749025169,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,83.47334930111178,35.0,100.0,82.86833732527795,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 039,1.7,27.299999999999997,4.785714285714286,4.0,0.06227106227106228,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,83.06938833875522,35.0,100.0,82.76734708468881,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 040,0.0,27.299999999999997,6.739583333333333,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,83.06938833875522,35.0,100.0,82.76734708468881,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 041,0.85,104.64999999999999,3.907369614512472,5.5,0.008122312470138558,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,92.5,94.94512565688342,35.0,100.0,82.73628141422085,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 042,0.85,142.86999999999998,4.947012578616352,5.666666666666667,0.005949464548190664,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,91.66666666666666,96.2320809351875,35.0,100.0,82.72468690046354,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 043,1.7,55.51,5.011454311454312,5.0,0.03062511259232571,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,90.77682050548744,35.0,100.0,82.69420512637186,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 044,0.0,26.389999999999997,4.103174603174604,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,82.63682837021413,35.0,100.0,82.65920709255353,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 045,0.0,54.599999999999994,6.366161616161617,5.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,90.62488828513207,35.0,100.0,82.65622207128303,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 046,1.7,54.599999999999994,4.925,5.0,0.03113553113553114,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,90.62488828513207,35.0,100.0,82.65622207128303,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 047,0.0,53.69,5.502252252252252,5.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,90.46938118900368,35.0,100.0,82.61734529725092,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 048,0.0,25.479999999999997,4.116666666666666,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,82.17030708182891,35.0,100.0,82.54257677045723,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 049,0.0,1.8199999999999998,5.5,5.5,0.0,Transactional,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,92.5,41.8760948057055,100.0,100.0,82.46902370142638,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 050,0.0,33.669999999999995,3.9066666666666663,4.5,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,97.5,85.63436170593071,35.0,100.0,82.40859042648268,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 051,0.85,36.4,3.2471264367816093,4.666666666666666,0.023351648351648352,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,96.66666666666669,86.46552032316876,35.0,100.0,82.28304674745885,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 052,0.0,126.49,7.071180555555556,5.9,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.5,95.74768526793694,35.0,100.0,82.13692131698424,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 053,1.7,21.839999999999996,2.759259259259259,4.0,0.07783882783882785,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,80.34354556179173,35.0,100.0,82.08588639044794,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 054,0.85,141.95999999999998,6.4031609195402295,6.0,0.005987602141448296,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,96.20348192900296,35.0,100.0,82.05087048225074,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 055,0.85,41.86,6.178494623655914,5.0,0.020305781175346392,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,88.04561541486433,35.0,100.0,82.01140385371608,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 056,0.0,20.93,3.5966666666666667,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,79.77514031387409,35.0,100.0,81.94378507846852,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 057,1.7,105.55999999999999,2.7333333333333334,6.0,0.016104585070102314,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,94.99338647981985,35.0,100.0,81.74834661995496,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 058,0.85,30.029999999999998,4.961538461538462,4.666666666666666,0.028305028305028308,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,96.66666666666669,84.30450791834984,35.0,100.0,81.74279364625413,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 059,0.0,104.64999999999999,7.606973995271868,6.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,94.94512565688342,35.0,100.0,81.73628141422085,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 060,0.0,19.11,4.765625,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,78.64369213169843,35.0,100.0,81.66092303292461,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 061,0.0,94.63999999999999,4.557748917748918,6.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,94.42676866978871,35.0,100.0,81.60669216744718,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 062,2.55,35.489999999999995,4.851851851851852,5.0,0.07185122569737955,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,86.19025488864261,35.0,100.0,81.54756372216065,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 063,0.85,35.489999999999995,5.448275862068965,5.0,0.023950408565793183,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,86.19025488864261,35.0,100.0,81.54756372216065,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 064,0.0,18.2,2.5,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,78.03775068816358,35.0,100.0,81.50943767204089,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 065,0.0,86.44999999999999,8.537588652482269,6.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,93.86730061130376,35.0,100.0,81.46682515282595,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 066,1.7,85.53999999999999,3.0521164021164022,6.0,0.0198737432779986,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,93.79222822006936,35.0,100.0,81.44805705501733,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 067,0.0,33.669999999999995,4.910714285714286,5.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,85.63436170593071,35.0,100.0,81.40859042648268,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 068,0.0,17.29,1.2,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,77.42823436885568,35.0,100.0,81.35705859221392,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 069,0.0,32.76,3.464743589743589,5.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,85.30011082114896,35.0,100.0,81.32502770528724,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 070,0.0,16.38,3.555555555555556,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,76.81514317377471,35.0,100.0,81.20378579344367,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 071,2.55,72.8,4.47719298245614,6.0,0.03502747252747253,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,92.79305044149716,35.0,100.0,81.19826261037429,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 072,0.85,30.939999999999998,4.563492063492063,5.0,0.027472527472527476,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,84.68880706395453,35.0,100.0,81.17220176598863,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 073,0.0,30.029999999999998,2.8564814814814814,5.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,95.0,84.30450791834984,35.0,100.0,81.07612697958746,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 074,0.0,15.469999999999999,8.015151515151516,4.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,100.0,76.11268008436707,35.0,100.0,81.02817002109177,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 075,0.0,60.96999999999999,4.145833333333334,6.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,91.475708719122,35.0,100.0,80.8689271797805,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 076,0.85,58.239999999999995,6.204285714285715,6.0,0.01459478021978022,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,91.16648196475172,35.0,100.0,80.79162049118793,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 077,0.0,55.51,4.539473684210527,6.0,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,90.0,90.77682050548744,35.0,100.0,80.69420512637186,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
https://demo.example.com/,demo search query 078,0.0,80.08,7.484188034188034,6.333333333333333,0.0,Uncategorized,Demo Category 01,987676.3134343401,473.09999999999997,4018.41,63023.399999999994,16.61808234999086,100.0,88.33333333333334,93.39184213348584,35.0,100.0,80.6812938667048,High,"Prioritize this query on the current landing page: strengthen title/H1/content alignment, internal links and GEO answer coverage."
